"region"	"kjønn"	"alder"	"år"	"Personer"
"K-3030 Lillestrøm"	"Kvinner"	"50-66 år"	"2018"	8093
"K-3030 Lillestrøm"	"Kvinner"	"50-66 år"	"2019"	8406
"K-3030 Lillestrøm"	"Kvinner"	"50-66 år"	"2020"	8551
"K-3030 Lillestrøm"	"Kvinner"	"50-66 år"	"2021"	8789
"K-3030 Lillestrøm"	"Kvinner"	"50-66 år"	"2022"	9044
"K-3030 Lillestrøm"	"Kvinner"	"50-66 år"	"2023"	9392
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1986"	2345
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1987"	2357
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1988"	2449
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1989"	2529
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1990"	2609
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1991"	2670
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1992"	2721
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1993"	2785
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1994"	2806
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1995"	2801
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1996"	2842
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1997"	2838
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1998"	2840
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"1999"	2823
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2000"	2842
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2001"	2791
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2002"	2792
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2003"	2732
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2004"	2739
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2005"	2782
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2006"	2815
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2007"	2905
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2008"	3013
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2009"	3017
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2010"	3111
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2011"	3253
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2012"	3459
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2013"	3601
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2014"	3809
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2015"	3956
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2016"	4047
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2017"	4211
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2018"	4282
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2019"	4359
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2020"	4359
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2021"	4440
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2022"	4563
"K-3030 Lillestrøm"	"Kvinner"	"67-79 år"	"2023"	4601
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1986"	698
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1987"	740
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1988"	750
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1989"	758
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1990"	793
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1991"	818
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1992"	859
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1993"	880
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1994"	899
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1995"	940
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1996"	951
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1997"	978
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1998"	1007
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"1999"	1040
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2000"	1041
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2001"	1104
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2002"	1133
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2003"	1202
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2004"	1228
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2005"	1261
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2006"	1304
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2007"	1313
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2008"	1303
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2009"	1331
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2010"	1345
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2011"	1356
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2012"	1377
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2013"	1355
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2014"	1390
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2015"	1406
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2016"	1453
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2017"	1455
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2018"	1500
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2019"	1529
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2020"	1600
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2021"	1677
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2022"	1699
"K-3030 Lillestrøm"	"Kvinner"	"80-89 år"	"2023"	1753
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1986"	90
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1987"	96
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1988"	100
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1989"	105
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1990"	93
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1991"	97
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1992"	111
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1993"	113
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1994"	118
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1995"	134
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1996"	135
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1997"	147
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1998"	142
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"1999"	141
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2000"	152
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2001"	159
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2002"	166
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2003"	179
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2004"	172
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2005"	194
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2006"	216
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2007"	216
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2008"	231
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2009"	237
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2010"	235
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2011"	259
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2012"	279
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2013"	302
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2014"	320
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2015"	343
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2016"	345
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2017"	359
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2018"	351
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2019"	359
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2020"	374
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2021"	378
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2022"	385
"K-3030 Lillestrøm"	"Kvinner"	"90 år og eldre"	"2023"	400
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1986"	2306
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1987"	2239
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1988"	2222
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1989"	2198
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1990"	2168
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1991"	2121
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1992"	2104
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1993"	2113
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1994"	2174
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1995"	2164
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1996"	2198
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1997"	2235
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1998"	2255
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"1999"	2335
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2000"	2454
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2001"	2563
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2002"	2759
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2003"	2931
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2004"	3035
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2005"	3144
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2006"	3285
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2007"	3394
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2008"	3536
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2009"	3664
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2010"	3824
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2011"	3962
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2012"	3998
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2013"	4064
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2014"	4138
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2015"	4166
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2016"	4233
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2017"	4264
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2018"	4403
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2019"	4549
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2020"	4695
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2021"	4763
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2022"	4899
"K-3033 Ullensaker"	"Menn"	"0-17 år"	"2023"	4985
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1986"	4320
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1987"	4426
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1988"	4511
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1989"	4532
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1990"	4557
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1991"	4605
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1992"	4595
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1993"	4638
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1994"	4623
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1995"	4616
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1996"	4532
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1997"	4511
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1998"	4574
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"1999"	4674
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2000"	4735
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2001"	4978
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2002"	5132
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2003"	5350
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2004"	5537
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2005"	5680
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2006"	5827
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2007"	5986
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2008"	6217
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2009"	6607
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2010"	6826
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2011"	7092
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2012"	7422
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2013"	7584
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2014"	7705
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2015"	7950
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2016"	8083
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2017"	8342
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2018"	8617
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2019"	9010
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2020"	9391
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2021"	9509
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2022"	9735
"K-3033 Ullensaker"	"Menn"	"18-49 år"	"2023"	10055
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1986"	1449
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1987"	1469
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1988"	1474
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1989"	1495
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1990"	1494
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1991"	1508
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1992"	1531
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1993"	1556
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1994"	1578
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1995"	1609
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1996"	1677
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1997"	1743
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1998"	1815
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"1999"	1879
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2000"	1973
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2001"	2022
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2002"	2080
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2003"	2153
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2004"	2236
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2005"	2310
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2006"	2364
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2007"	2418
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2008"	2494
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2009"	2563
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2010"	2651
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2011"	2720
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2012"	2791
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2013"	2850
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2014"	2913
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2015"	3033
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2016"	3162
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2017"	3269
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2018"	3487
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2019"	3754
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2020"	3959
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2021"	4125
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2022"	4322
"K-3033 Ullensaker"	"Menn"	"50-66 år"	"2023"	4524
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1986"	565
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1987"	565
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1988"	596
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1989"	606
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1990"	630
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1991"	631
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1992"	645
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1993"	661
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1994"	664
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1995"	697
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1996"	674
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1997"	684
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1998"	707
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"1999"	723
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2000"	736
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2001"	760
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2002"	782
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2003"	785
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2004"	806
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2005"	814
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2006"	842
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2007"	883
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2008"	891
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2009"	952
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2010"	975
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2011"	1025
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2012"	1081
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2013"	1138
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2014"	1230
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2015"	1302
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2016"	1388
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2017"	1449
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2018"	1533
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2019"	1576
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2020"	1594
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2021"	1649
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2022"	1677
"K-3033 Ullensaker"	"Menn"	"67-79 år"	"2023"	1713
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1986"	123
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1987"	128
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1988"	120
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1989"	121
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1990"	126
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1991"	126
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1992"	132
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1993"	132
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1994"	130
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1995"	142
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1996"	158
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1997"	160
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1998"	172
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"1999"	170
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2000"	167
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2001"	174
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2002"	177
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2003"	189
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2004"	205
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2005"	225
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2006"	240
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2007"	247
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2008"	267
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2009"	263
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2010"	289
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2011"	295
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2012"	303
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2013"	318
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2014"	336
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2015"	355
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2016"	346
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2017"	368
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2018"	376
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2019"	406
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2020"	427
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2021"	451
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2022"	478
"K-3033 Ullensaker"	"Menn"	"80-89 år"	"2023"	486
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1986"	16
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1987"	16
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1988"	16
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1989"	14
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1990"	17
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1991"	21
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1992"	14
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1993"	13
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1994"	13
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1995"	11
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1996"	10
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1997"	9
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1998"	8
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"1999"	9
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2000"	9
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2001"	11
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2002"	14
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2003"	15
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2004"	14
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2005"	15
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2006"	17
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2007"	20
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2008"	21
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2009"	20
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2010"	14
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2011"	17
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2012"	23
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2013"	29
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2014"	31
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2015"	45
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2016"	50
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2017"	50
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2018"	56
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2019"	60
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2020"	62
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2021"	72
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2022"	62
"K-3033 Ullensaker"	"Menn"	"90 år og eldre"	"2023"	67
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1986"	2251
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1987"	2210
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1988"	2184
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1989"	2098
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1990"	2089
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1991"	2027
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1992"	1998
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1993"	2011
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1994"	2054
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1995"	2065
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1996"	2053
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1997"	2071
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1998"	2108
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"1999"	2174
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2000"	2283
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2001"	2376
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2002"	2565
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2003"	2732
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2004"	2868
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2005"	3035
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2006"	3120
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2007"	3225
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2008"	3346
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2009"	3501
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2010"	3595
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2011"	3746
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2012"	3889
"K-3033 Ullensaker"	"Kvinner"	"0-17 år"	"2013"	3959
