region;fagutdanning;alder;sektor;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
K.0301 Oslo;Sykepleier;Alle aldre;Kommuneforvaltningen;1783.0;1848.0;1993.0;2100.0;2135.0;2097.0;2168.0;2247.0;2319.0;2445.0;2534.0;2701.0;2168.0;2168.0;3014.0
K.0301 Oslo;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.0301 Oslo;Sykepleier;Alle aldre;Statsforvaltningen;5800.0;6097.0;6285.0;5957.0;5832.0;5854.0;6060.0;6440.0;6511.0;6533.0;6573.0;6656.0;6706.0;6860.0;6997.0
K.0301 Oslo;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;2478.0;2605.0;2634.0;2802.0;2790.0;2849.0;3087.0;3125.0;3178.0;3229.0;3171.0;3202.0;3219.0;3211.0;3204.0
K.0301 Oslo;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.0301 Oslo;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;131.0;144.0;149.0;171.0;177.0;152.0;188.0;197.0;204.0;221.0;221.0;214.0;188.0;188.0;242.0
K.0301 Oslo;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
K.0301 Oslo;Lege uten spesialitet;Alle aldre;Statsforvaltningen;890.0;1042.0;1052.0;974.0;900.0;897.0;933.0;972.0;996.0;932.0;1027.0;1039.0;1056.0;1057.0;1065.0
K.0301 Oslo;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;586.0;589.0;594.0;580.0;593.0;628.0;683.0;686.0;691.0;690.0;684.0;755.0;741.0;736.0;793.0
K.0301 Oslo;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.0301 Oslo;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;17.0;15.0;17.0;23.0;27.0;29.0;26.0;28.0;25.0;27.0;34.0;33.0;27.0;27.0;43.0
K.0301 Oslo;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
K.0301 Oslo;Lege med spesialitet;Alle aldre;Statsforvaltningen;1319.0;1444.0;1452.0;1415.0;1290.0;1286.0;1372.0;1471.0;1488.0;1644.0;1683.0;1725.0;1805.0;1820.0;1895.0
K.0301 Oslo;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;946.0;945.0;986.0;999.0;1016.0;1027.0;1069.0;1001.0;1060.0;1144.0;1176.0;1231.0;1263.0;1298.0;1424.0
K.0301 Oslo;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Hjelpepleier;Alle aldre;Kommuneforvaltningen;331.0;329.0;313.0;319.0;298.0;298.0;258.0;262.0;250.0;242.0;227.0;201.0;185.0;160.0;158.0
K.3403 Hamar;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Hjelpepleier;Alle aldre;Statsforvaltningen;80.0;70.0;69.0;59.0;52.0;48.0;42.0;42.0;42.0;40.0;37.0;33.0;26.0;27.0;33.0
K.3403 Hamar;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;16.0;15.0;18.0;18.0;16.0;13.0;14.0;13.0;11.0;10.0;12.0;11.0;7.0;6.0;3.0
K.3403 Hamar;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;4.0;17.0;51.0;65.0;89.0;145.0;175.0;214.0;240.0;257.0;279.0;308.0;344.0;358.0
K.3403 Hamar;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;5.0;5.0;3.0;3.0;3.0;6.0;5.0;6.0;5.0;5.0;7.0;8.0;11.0
K.3403 Hamar;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0
K.3403 Hamar;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;115.0;124.0;132.0;117.0;121.0;109.0;85.0;74.0;66.0;60.0;55.0;51.0;45.0;38.0;35.0
K.3403 Hamar;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Omsorgsarbeider;Alle aldre;Statsforvaltningen;6.0;3.0;3.0;3.0;4.0;5.0;3.0;3.0;3.0;3.0;0.0;3.0;3.0;3.0;3.0
K.3403 Hamar;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;3.0;4.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;3.0
K.3403 Hamar;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Sykepleier;Alle aldre;Kommuneforvaltningen;190.0;190.0;199.0;222.0;239.0;268.0;277.0;284.0;296.0;302.0;319.0;313.0;326.0;342.0;328.0
K.3403 Hamar;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Sykepleier;Alle aldre;Statsforvaltningen;406.0;416.0;438.0;443.0;435.0;417.0;413.0;466.0;449.0;453.0;444.0;450.0;444.0;461.0;505.0
K.3403 Hamar;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;39.0;42.0;39.0;40.0;30.0;24.0;29.0;23.0;32.0;31.0;37.0;36.0;29.0;31.0;35.0
K.3403 Hamar;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;9.0;9.0;9.0;9.0;5.0;3.0;7.0;9.0;9.0;6.0;10.0;11.0;15.0;13.0;15.0
K.3403 Hamar;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Lege uten spesialitet;Alle aldre;Statsforvaltningen;50.0;58.0;64.0;64.0;69.0;68.0;71.0;83.0;93.0;82.0;89.0;94.0;88.0;85.0;90.0
K.3403 Hamar;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;13.0;11.0;13.0;14.0;12.0;11.0;21.0;15.0;17.0;21.0;21.0;21.0;18.0;20.0;21.0
K.3403 Hamar;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;6.0;6.0;6.0;6.0;6.0;6.0;4.0;7.0;8.0;7.0;5.0;5.0;8.0;4.0;6.0
K.3403 Hamar;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3403 Hamar;Lege med spesialitet;Alle aldre;Statsforvaltningen;46.0;44.0;50.0;53.0;48.0;47.0;53.0;61.0;57.0;71.0;69.0;68.0;76.0;79.0;89.0
K.3403 Hamar;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;38.0;35.0;37.0;39.0;39.0;41.0;42.0;34.0;43.0;44.0;48.0;49.0;55.0;56.0;57.0
K.3403 Hamar;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Hjelpepleier;Alle aldre;Kommuneforvaltningen;284.0;227.0;265.0;251.0;235.0;221.0;223.0;209.0;182.0;171.0;158.0;153.0;149.0;123.0;116.0
K.3405 Lillehammer;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Hjelpepleier;Alle aldre;Statsforvaltningen;133.0;125.0;118.0;118.0;112.0;107.0;96.0;87.0;80.0;72.0;66.0;53.0;47.0;41.0;39.0
K.3405 Lillehammer;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;35.0;38.0;40.0;39.0;37.0;36.0;31.0;29.0;28.0;29.0;27.0;24.0;24.0;23.0;22.0
K.3405 Lillehammer;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;0.0;5.0;19.0;46.0;71.0;91.0;103.0;123.0;137.0;164.0;181.0;180.0;191.0
K.3405 Lillehammer;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;10.0;4.0;8.0;9.0;11.0;12.0;23.0;22.0;23.0;28.0;35.0
K.3405 Lillehammer;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;5.0;4.0;7.0
K.3405 Lillehammer;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;55.0;38.0;54.0;58.0;54.0;40.0;32.0;27.0;26.0;24.0;25.0;24.0;18.0;16.0;13.0
K.3405 Lillehammer;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Omsorgsarbeider;Alle aldre;Statsforvaltningen;3.0;3.0;3.0;3.0;4.0;4.0;3.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0
K.3405 Lillehammer;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;5.0;4.0;5.0;4.0;6.0;6.0;5.0;6.0;6.0;8.0;3.0;3.0;0.0;3.0;3.0
K.3405 Lillehammer;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Sykepleier;Alle aldre;Kommuneforvaltningen;146.0;126.0;142.0;155.0;173.0;182.0;175.0;188.0;179.0;191.0;199.0;210.0;202.0;190.0;177.0
K.3405 Lillehammer;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Sykepleier;Alle aldre;Statsforvaltningen;545.0;539.0;555.0;572.0;571.0;562.0;590.0;587.0;580.0;595.0;605.0;565.0;574.0;571.0;562.0
K.3405 Lillehammer;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;51.0;50.0;51.0;52.0;51.0;54.0;56.0;61.0;57.0;57.0;56.0;58.0;57.0;65.0;63.0
K.3405 Lillehammer;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;15.0;15.0;15.0;3.0;5.0;6.0;7.0;14.0;17.0;20.0;18.0;21.0;15.0;15.0;22.0
K.3405 Lillehammer;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Lege uten spesialitet;Alle aldre;Statsforvaltningen;101.0;104.0;111.0;119.0;123.0;122.0;129.0;124.0;132.0;142.0;142.0;141.0;143.0;141.0;132.0
K.3405 Lillehammer;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;25.0;20.0;20.0;20.0;19.0;22.0;21.0;20.0;17.0;12.0;18.0;16.0;19.0;19.0;15.0
K.3405 Lillehammer;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;4.0;4.0;4.0;3.0;3.0;4.0;4.0;4.0;4.0;6.0;4.0;3.0;9.0;8.0;9.0
K.3405 Lillehammer;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3405 Lillehammer;Lege med spesialitet;Alle aldre;Statsforvaltningen;92.0;86.0;99.0;98.0;97.0;98.0;92.0;92.0;105.0;108.0;114.0;115.0;110.0;118.0;124.0
K.3405 Lillehammer;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;37.0;38.0;42.0;46.0;45.0;47.0;49.0;46.0;43.0;48.0;46.0;59.0;55.0;53.0;61.0
K.3405 Lillehammer;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Hjelpepleier;Alle aldre;Kommuneforvaltningen;352.0;352.0;331.0;302.0;315.0;296.0;281.0;270.0;260.0;238.0;226.0;215.0;205.0;199.0;184.0
K.3407 Gjøvik;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Hjelpepleier;Alle aldre;Statsforvaltningen;113.0;110.0;104.0;98.0;97.0;92.0;87.0;83.0;72.0;70.0;66.0;65.0;59.0;55.0;59.0
K.3407 Gjøvik;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;26.0;25.0;29.0;26.0;22.0;23.0;17.0;16.0;18.0;18.0;17.0;18.0;19.0;19.0;19.0
K.3407 Gjøvik;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;4.0;17.0;30.0;56.0;80.0;102.0;118.0;134.0;172.0;187.0;200.0;230.0;250.0
K.3407 Gjøvik;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;4.0;10.0;10.0;12.0;14.0;15.0;35.0
K.3407 Gjøvik;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;1.5;1.5;1.5;1.5;1.5;0.0;0.0;4.0;8.0;3.0;1.5;1.5;17.0
K.3407 Gjøvik;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;72.0;75.0;76.0;73.0;66.0;52.0;49.0;44.0;41.0;36.0;34.0;31.0;28.0;27.0;24.0
K.3407 Gjøvik;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Omsorgsarbeider;Alle aldre;Statsforvaltningen;4.0;5.0;5.0;6.0;6.0;7.0;7.0;9.0;8.0;6.0;5.0;7.0;7.0;7.0;6.0
K.3407 Gjøvik;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;6.0;7.0;8.0;12.0;11.0;10.0;8.0;7.0;7.0;6.0;5.0;3.0;7.0;7.0;6.0
K.3407 Gjøvik;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Sykepleier;Alle aldre;Kommuneforvaltningen;143.0;163.0;184.0;196.0;206.0;218.0;228.0;242.0;254.0;246.0;258.0;272.0;278.0;294.0;282.0
K.3407 Gjøvik;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Sykepleier;Alle aldre;Statsforvaltningen;507.0;498.0;505.0;521.0;526.0;556.0;576.0;589.0;559.0;554.0;542.0;533.0;546.0;561.0;563.0
K.3407 Gjøvik;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;13.0;15.0;13.0;9.0;12.0;16.0;12.0;10.0;8.0;14.0;16.0;15.0;13.0;13.0;25.0
K.3407 Gjøvik;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;8.0;5.0;7.0;8.0;7.0;7.0;10.0;6.0;6.0;7.0;13.0;11.0;12.0
K.3407 Gjøvik;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Lege uten spesialitet;Alle aldre;Statsforvaltningen;75.0;81.0;76.0;86.0;85.0;90.0;97.0;94.0;107.0;104.0;125.0;107.0;104.0;102.0;101.0
K.3407 Gjøvik;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;7.0;8.0;12.0;13.0;13.0;13.0;11.0;14.0;15.0;17.0;12.0;10.0;12.0;12.0;9.0
K.3407 Gjøvik;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;4.0;5.0;5.0;3.0;3.0;3.0;4.0;3.0;3.0;4.0;0.0
K.3407 Gjøvik;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3407 Gjøvik;Lege med spesialitet;Alle aldre;Statsforvaltningen;62.0;59.0;57.0;58.0;66.0;70.0;65.0;81.0;81.0;87.0;84.0;84.0;81.0;80.0;82.0
K.3407 Gjøvik;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;34.0;30.0;35.0;26.0;25.0;25.0;31.0;28.0;28.0;29.0;25.0;26.0;28.0;28.0;34.0
K.3407 Gjøvik;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Hjelpepleier;Alle aldre;Kommuneforvaltningen;295.0;299.0;290.0;277.0;258.0;236.0;234.0;222.0;202.0;188.0;176.0;168.0;150.0;137.0;129.0
K.3411 Ringsaker;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Hjelpepleier;Alle aldre;Statsforvaltningen;4.0;6.0;6.0;6.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0
K.3411 Ringsaker;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;25.0;22.0;22.0;21.0;18.0;17.0;17.0;20.0;18.0;13.0;18.0;19.0;12.0;11.0;12.0
K.3411 Ringsaker;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;7.0;17.0;33.0;60.0;112.0;158.0;180.0;211.0;266.0;312.0;332.0;350.0;372.0;390.0
K.3411 Ringsaker;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;6.0;3.0;9.0;10.0;13.0;12.0;18.0
K.3411 Ringsaker;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;139.0;148.0;144.0;140.0;141.0;99.0;94.0;87.0;80.0;62.0;59.0;53.0;43.0;43.0;42.0
K.3411 Ringsaker;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
K.3411 Ringsaker;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;15.0;13.0;15.0;14.0;12.0;12.0;12.0;14.0;12.0;7.0;7.0;7.0;8.0;6.0;7.0
K.3411 Ringsaker;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Sykepleier;Alle aldre;Kommuneforvaltningen;179.0;185.0;183.0;204.0;215.0;221.0;223.0;244.0;251.0;254.0;261.0;279.0;281.0;279.0;282.0
K.3411 Ringsaker;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Sykepleier;Alle aldre;Statsforvaltningen;39.0;46.0;41.0;40.0;42.0;48.0;47.0;58.0;84.0;87.0;86.0;88.0;48.0;48.0;91.0
K.3411 Ringsaker;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;45.0;64.0;63.0;58.0;67.0;74.0;74.0;78.0;75.0;66.0;67.0;61.0;65.0;67.0;64.0
K.3411 Ringsaker;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;3.0;5.0;3.0;3.0;5.0;3.0;3.0
K.3411 Ringsaker;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Lege uten spesialitet;Alle aldre;Statsforvaltningen;6.0;19.0;14.0;16.0;16.0;9.0;15.0;3.0;0.0;3.0;0.0;3.0;6.0;6.0;0.0
K.3411 Ringsaker;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;11.0;19.0;12.0;14.0;14.0;15.0;16.0;10.0;10.0;14.0;11.0;9.0;14.0;14.0;12.0
K.3411 Ringsaker;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;3.0;5.0;3.0;0.0;0.0;3.0;3.0;0.0;4.0
K.3411 Ringsaker;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3411 Ringsaker;Lege med spesialitet;Alle aldre;Statsforvaltningen;5.0;12.0;15.0;16.0;18.0;15.0;18.0;8.0;8.0;10.0;9.0;8.0;11.0;11.0;11.0
K.3411 Ringsaker;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;20.0;18.0;25.0;26.0;28.0;29.0;26.0;21.0;25.0;30.0;28.0;29.0;18.0;22.0;18.0
K.3411 Ringsaker;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3801 Horten;Hjelpepleier;Alle aldre;Kommuneforvaltningen;274.0;272.0;262.0;259.0;246.0;216.0;212.0;192.0;178.0;174.0;160.0;151.0;141.0;131.0;118.0
K.3801 Horten;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3801 Horten;Hjelpepleier;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
